[17-Oct-2014 23:11:45 America/New_York] PHP Parse error:  syntax error, unexpected 'f4b7f82db3e9bd1' (T_STRING), expecting ']' in /var/www/drupal_7/modules/php/php.module(80) : eval()'d code on line 1
[29-Nov-2014 12:46:09 America/New_York] PHP  10. menu_get_active_breadcrumb() /var/www/drupal_7/includes/common.inc:259
[29-Nov-2014 12:46:09 America/New_York] PHP  11. menu_get_active_trail() /var/www/drupal_7/includes/menu.inc:2572
[29-Nov-2014 12:46:09 America/New_York] PHP  12. menu_set_active_trail() /var/www/drupal_7/includes/menu.inc:2554
[29-Nov-2014 12:46:09 America/New_York] PHP  13. menu_link_get_preferred() /var/www/drupal_7/includes/menu.inc:2385
[29-Nov-2014 12:46:09 America/New_York] PHP  14. menu_get_item() /var/www/drupal_7/includes/menu.inc:2476
[29-Nov-2014 12:46:09 America/New_York] PHP  15. _menu_translate() /var/www/drupal_7/includes/menu.inc:472
[29-Nov-2014 12:46:09 America/New_York] PHP  16. _menu_check_access() /var/www/drupal_7/includes/menu.inc:790
[29-Nov-2014 12:46:09 America/New_York] PHP  17. call_user_func_array() /var/www/drupal_7/includes/menu.inc:637
[29-Nov-2014 12:46:09 America/New_York] PHP  18. php_eval() /var/www/drupal_7/includes/menu.inc:637
[30-Nov-2014 02:27:15 America/New_York] PHP Parse error:  syntax error, unexpected 'dc96a40c7a6715' (T_STRING), expecting ']' in /var/www/drupal_7/modules/php/php.module(80) : eval()'d code on line 1
[30-Nov-2014 02:27:16 America/New_York] PHP Stack trace:
[30-Nov-2014 02:27:16 America/New_York] PHP   1. {main}() /var/www/drupal_7/index.php:0
[30-Nov-2014 02:27:16 America/New_York] PHP   2. menu_execute_active_handler() /var/www/drupal_7/index.php:21
[30-Nov-2014 02:27:16 America/New_York] PHP   3. drupal_deliver_page() /var/www/drupal_7/includes/menu.inc:532
[30-Nov-2014 02:27:16 America/New_York] PHP   4. drupal_deliver_html_page() /var/www/drupal_7/includes/common.inc:2557
[30-Nov-2014 02:27:16 America/New_York] PHP   5. drupal_render_page() /var/www/drupal_7/includes/common.inc:2669
[30-Nov-2014 02:27:16 America/New_York] PHP   6. drupal_render() /var/www/drupal_7/includes/common.inc:5760
[30-Nov-2014 02:27:16 America/New_York] PHP   7. theme() /var/www/drupal_7/includes/common.inc:5898
[30-Nov-2014 02:27:16 America/New_York] PHP   8. template_process_page() /var/www/drupal_7/includes/theme.inc:1122
[30-Nov-2014 02:27:16 America/New_York] PHP   9. drupal_get_breadcrumb() /var/www/drupal_7/includes/theme.inc:2602
[30-Nov-2014 02:27:16 America/New_York] PHP  10. menu_get_active_breadcrumb() /var/www/drupal_7/includes/common.inc:259
[30-Nov-2014 02:27:16 America/New_York] PHP  11. menu_get_active_trail() /var/www/drupal_7/includes/menu.inc:2572
[30-Nov-2014 02:27:16 America/New_York] PHP  12. menu_set_active_trail() /var/www/drupal_7/includes/menu.inc:2554
[30-Nov-2014 02:27:16 America/New_York] PHP  13. menu_link_get_preferred() /var/www/drupal_7/includes/menu.inc:2385
[30-Nov-2014 02:27:16 America/New_York] PHP  14. menu_get_item() /var/www/drupal_7/includes/menu.inc:2476
[30-Nov-2014 02:27:16 America/New_York] PHP  15. _menu_translate() /var/www/drupal_7/includes/menu.inc:472
[30-Nov-2014 02:27:16 America/New_York] PHP  16. _menu_check_access() /var/www/drupal_7/includes/menu.inc:790
[30-Nov-2014 02:27:16 America/New_York] PHP  17. call_user_func_array() /var/www/drupal_7/includes/menu.inc:637
[30-Nov-2014 02:27:16 America/New_York] PHP  18. php_eval() /var/www/drupal_7/includes/menu.inc:637
[01-Dec-2014 05:31:11 America/New_York] PHP Parse error:  syntax error, unexpected 'dc96a40c7a6715' (T_STRING), expecting ']' in /var/www/drupal_7/modules/php/php.module(80) : eval()'d code on line 1
[01-Dec-2014 05:31:12 America/New_York] PHP Stack trace:
[01-Dec-2014 05:31:12 America/New_York] PHP   1. {main}() /var/www/drupal_7/index.php:0
[01-Dec-2014 05:31:12 America/New_York] PHP   2. menu_execute_active_handler() /var/www/drupal_7/index.php:21
[01-Dec-2014 05:31:12 America/New_York] PHP   3. drupal_deliver_page() /var/www/drupal_7/includes/menu.inc:532
[01-Dec-2014 05:31:12 America/New_York] PHP   4. drupal_deliver_html_page() /var/www/drupal_7/includes/common.inc:2557
[01-Dec-2014 05:31:12 America/New_York] PHP   5. drupal_render_page() /var/www/drupal_7/includes/common.inc:2669
[01-Dec-2014 05:31:12 America/New_York] PHP   6. drupal_render() /var/www/drupal_7/includes/common.inc:5760
[01-Dec-2014 05:31:12 America/New_York] PHP   7. theme() /var/www/drupal_7/includes/common.inc:5898
[01-Dec-2014 05:31:12 America/New_York] PHP   8. template_process_page() /var/www/drupal_7/includes/theme.inc:1122
[01-Dec-2014 05:31:12 America/New_York] PHP   9. drupal_get_breadcrumb() /var/www/drupal_7/includes/theme.inc:2602
[01-Dec-2014 05:31:12 America/New_York] PHP  10. menu_get_active_breadcrumb() /var/www/drupal_7/includes/common.inc:259
[01-Dec-2014 05:31:12 America/New_York] PHP  11. menu_get_active_trail() /var/www/drupal_7/includes/menu.inc:2572
[01-Dec-2014 05:31:12 America/New_York] PHP  12. menu_set_active_trail() /var/www/drupal_7/includes/menu.inc:2554
[01-Dec-2014 05:31:12 America/New_York] PHP  13. menu_link_get_preferred() /var/www/drupal_7/includes/menu.inc:2385
[01-Dec-2014 05:31:12 America/New_York] PHP  14. menu_get_item() /var/www/drupal_7/includes/menu.inc:2476
[01-Dec-2014 05:31:12 America/New_York] PHP  15. _menu_translate() /var/www/drupal_7/includes/menu.inc:472
[01-Dec-2014 05:31:12 America/New_York] PHP  16. _menu_check_access() /var/www/drupal_7/includes/menu.inc:790
[01-Dec-2014 05:31:12 America/New_York] PHP  17. call_user_func_array() /var/www/drupal_7/includes/menu.inc:637
[01-Dec-2014 05:31:12 America/New_York] PHP  18. php_eval() /var/www/drupal_7/includes/menu.inc:637
[02-Dec-2014 06:31:53 America/New_York] PHP Parse error:  syntax error, unexpected 'dc96a40c7a6715' (T_STRING), expecting ']' in /var/www/drupal_7/modules/php/php.module(80) : eval()'d code on line 1
[02-Dec-2014 06:31:53 America/New_York] PHP Stack trace:
[02-Dec-2014 06:31:53 America/New_York] PHP   1. {main}() /var/www/drupal_7/index.php:0
[02-Dec-2014 06:31:53 America/New_York] PHP   2. menu_execute_active_handler() /var/www/drupal_7/index.php:21
[02-Dec-2014 06:31:53 America/New_York] PHP   3. drupal_deliver_page() /var/www/drupal_7/includes/menu.inc:532
[02-Dec-2014 06:31:53 America/New_York] PHP   4. drupal_deliver_html_page() /var/www/drupal_7/includes/common.inc:2557
[02-Dec-2014 06:31:53 America/New_York] PHP   5. drupal_render_page() /var/www/drupal_7/includes/common.inc:2669
[02-Dec-2014 06:31:53 America/New_York] PHP   6. drupal_render() /var/www/drupal_7/includes/common.inc:5760
[02-Dec-2014 06:31:53 America/New_York] PHP   7. theme() /var/www/drupal_7/includes/common.inc:5898
[02-Dec-2014 06:31:53 America/New_York] PHP   8. template_process_page() /var/www/drupal_7/includes/theme.inc:1122
[02-Dec-2014 06:31:53 America/New_York] PHP   9. drupal_get_breadcrumb() /var/www/drupal_7/includes/theme.inc:2602
[02-Dec-2014 06:31:53 America/New_York] PHP  10. menu_get_active_breadcrumb() /var/www/drupal_7/includes/common.inc:259
[02-Dec-2014 06:31:53 America/New_York] PHP  11. menu_get_active_trail() /var/www/drupal_7/includes/menu.inc:2572
[02-Dec-2014 06:31:53 America/New_York] PHP  12. menu_set_active_trail() /var/www/drupal_7/includes/menu.inc:2554
[02-Dec-2014 06:31:53 America/New_York] PHP  13. menu_link_get_preferred() /var/www/drupal_7/includes/menu.inc:2385
[02-Dec-2014 06:31:53 America/New_York] PHP  14. menu_get_item() /var/www/drupal_7/includes/menu.inc:2476
[02-Dec-2014 06:31:53 America/New_York] PHP  15. _menu_translate() /var/www/drupal_7/includes/menu.inc:472
[02-Dec-2014 06:31:53 America/New_York] PHP  16. _menu_check_access() /var/www/drupal_7/includes/menu.inc:790
[02-Dec-2014 06:31:53 America/New_York] PHP  17. call_user_func_array() /var/www/drupal_7/includes/menu.inc:637
[02-Dec-2014 06:31:53 America/New_York] PHP  18. php_eval() /var/www/drupal_7/includes/menu.inc:637
[02-Dec-2014 07:09:09 America/New_York] PHP Parse error:  syntax error, unexpected 'dc96a40c7a6715' (T_STRING), expecting ']' in /var/www/drupal_7/modules/php/php.module(80) : eval()'d code on line 1
[02-Dec-2014 07:09:09 America/New_York] PHP Stack trace:
[02-Dec-2014 07:09:09 America/New_York] PHP   1. {main}() /var/www/drupal_7/index.php:0
[02-Dec-2014 07:09:09 America/New_York] PHP   2. drupal_bootstrap() /var/www/drupal_7/index.php:20
[02-Dec-2014 07:09:09 America/New_York] PHP   3. _drupal_bootstrap_full() /var/www/drupal_7/includes/bootstrap.inc:2267
[02-Dec-2014 07:09:09 America/New_York] PHP   4. menu_set_custom_theme() /var/www/drupal_7/includes/common.inc:5155
[02-Dec-2014 07:09:09 America/New_York] PHP   5. menu_get_custom_theme() /var/www/drupal_7/includes/menu.inc:1770
[02-Dec-2014 07:09:09 America/New_York] PHP   6. menu_get_item() /var/www/drupal_7/includes/menu.inc:1755
[02-Dec-2014 07:09:09 America/New_York] PHP   7. _menu_translate() /var/www/drupal_7/includes/menu.inc:472
[02-Dec-2014 07:09:09 America/New_York] PHP   8. _menu_check_access() /var/www/drupal_7/includes/menu.inc:790
[02-Dec-2014 07:09:09 America/New_York] PHP   9. call_user_func_array() /var/www/drupal_7/includes/menu.inc:637
[02-Dec-2014 07:09:09 America/New_York] PHP  10. php_eval() /var/www/drupal_7/includes/menu.inc:637
[03-Dec-2014 18:06:36 America/New_York] PHP Parse error:  syntax error, unexpected 'dc96a40c7a6715' (T_STRING), expecting ']' in /var/www/drupal_7/modules/php/php.module(80) : eval()'d code on line 1
[03-Dec-2014 18:06:36 America/New_York] PHP Stack trace:
[03-Dec-2014 18:06:36 America/New_York] PHP   1. {main}() /var/www/drupal_7/index.php:0
[03-Dec-2014 18:06:36 America/New_York] PHP   2. menu_execute_active_handler() /var/www/drupal_7/index.php:21
[03-Dec-2014 18:06:36 America/New_York] PHP   3. drupal_deliver_page() /var/www/drupal_7/includes/menu.inc:532
[03-Dec-2014 18:06:36 America/New_York] PHP   4. drupal_deliver_html_page() /var/www/drupal_7/includes/common.inc:2557
[03-Dec-2014 18:06:36 America/New_York] PHP   5. drupal_render_page() /var/www/drupal_7/includes/common.inc:2669
[03-Dec-2014 18:06:36 America/New_York] PHP   6. drupal_render() /var/www/drupal_7/includes/common.inc:5760
[03-Dec-2014 18:06:36 America/New_York] PHP   7. theme() /var/www/drupal_7/includes/common.inc:5898
[03-Dec-2014 18:06:36 America/New_York] PHP   8. template_process_page() /var/www/drupal_7/includes/theme.inc:1122
[03-Dec-2014 18:06:36 America/New_York] PHP   9. drupal_get_breadcrumb() /var/www/drupal_7/includes/theme.inc:2602
[03-Dec-2014 18:06:36 America/New_York] PHP  10. menu_get_active_breadcrumb() /var/www/drupal_7/includes/common.inc:259
[03-Dec-2014 18:06:36 America/New_York] PHP  11. menu_get_active_trail() /var/www/drupal_7/includes/menu.inc:2572
[03-Dec-2014 18:06:36 America/New_York] PHP  12. menu_set_active_trail() /var/www/drupal_7/includes/menu.inc:2554
[03-Dec-2014 18:06:36 America/New_York] PHP  13. menu_link_get_preferred() /var/www/drupal_7/includes/menu.inc:2385
[03-Dec-2014 18:06:36 America/New_York] PHP  14. menu_get_item() /var/www/drupal_7/includes/menu.inc:2476
[03-Dec-2014 18:06:36 America/New_York] PHP  15. _menu_translate() /var/www/drupal_7/includes/menu.inc:472
[03-Dec-2014 18:06:36 America/New_York] PHP  16. _menu_check_access() /var/www/drupal_7/includes/menu.inc:790
[03-Dec-2014 18:06:36 America/New_York] PHP  17. call_user_func_array() /var/www/drupal_7/includes/menu.inc:637
[03-Dec-2014 18:06:36 America/New_York] PHP  18. php_eval() /var/www/drupal_7/includes/menu.inc:637
[05-Dec-2014 17:42:48 America/New_York] PHP Parse error:  syntax error, unexpected 'dc96a40c7a6715' (T_STRING), expecting ']' in /var/www/drupal_7/modules/php/php.module(80) : eval()'d code on line 1
[05-Dec-2014 17:42:48 America/New_York] PHP Stack trace:
[05-Dec-2014 17:42:48 America/New_York] PHP   1. {main}() /var/www/drupal_7/index.php:0
[05-Dec-2014 17:42:48 America/New_York] PHP   2. drupal_bootstrap() /var/www/drupal_7/index.php:20
[05-Dec-2014 17:42:48 America/New_York] PHP   3. _drupal_bootstrap_full() /var/www/drupal_7/includes/bootstrap.inc:2267
[05-Dec-2014 17:42:48 America/New_York] PHP   4. menu_set_custom_theme() /var/www/drupal_7/includes/common.inc:5155
[05-Dec-2014 17:42:48 America/New_York] PHP   5. menu_get_custom_theme() /var/www/drupal_7/includes/menu.inc:1770
[05-Dec-2014 17:42:48 America/New_York] PHP   6. menu_get_item() /var/www/drupal_7/includes/menu.inc:1755
[05-Dec-2014 17:42:48 America/New_York] PHP   7. _menu_translate() /var/www/drupal_7/includes/menu.inc:472
[05-Dec-2014 17:42:48 America/New_York] PHP   8. _menu_check_access() /var/www/drupal_7/includes/menu.inc:790
[05-Dec-2014 17:42:48 America/New_York] PHP   9. call_user_func_array() /var/www/drupal_7/includes/menu.inc:637
[05-Dec-2014 17:42:48 America/New_York] PHP  10. php_eval() /var/www/drupal_7/includes/menu.inc:637
[06-Dec-2014 03:11:41 America/New_York] PHP Parse error:  syntax error, unexpected 'dc96a40c7a6715' (T_STRING), expecting ']' in /var/www/drupal_7/modules/php/php.module(80) : eval()'d code on line 1
[06-Dec-2014 03:11:42 America/New_York] PHP Stack trace:
[06-Dec-2014 03:11:44 America/New_York] PHP   1. {main}() /var/www/drupal_7/index.php:0
[06-Dec-2014 03:11:44 America/New_York] PHP   2. drupal_bootstrap() /var/www/drupal_7/index.php:20
[06-Dec-2014 03:11:44 America/New_York] PHP   3. _drupal_bootstrap_full() /var/www/drupal_7/includes/bootstrap.inc:2267
[06-Dec-2014 03:11:44 America/New_York] PHP   4. menu_set_custom_theme() /var/www/drupal_7/includes/common.inc:5155
[06-Dec-2014 03:11:44 America/New_York] PHP   5. menu_get_custom_theme() /var/www/drupal_7/includes/menu.inc:1770
[06-Dec-2014 03:11:44 America/New_York] PHP   6. menu_get_item() /var/www/drupal_7/includes/menu.inc:1755
[06-Dec-2014 03:11:44 America/New_York] PHP   7. _menu_translate() /var/www/drupal_7/includes/menu.inc:472
[06-Dec-2014 03:11:44 America/New_York] PHP   8. _menu_check_access() /var/www/drupal_7/includes/menu.inc:790
[06-Dec-2014 03:11:44 America/New_York] PHP   9. call_user_func_array() /var/www/drupal_7/includes/menu.inc:637
[06-Dec-2014 03:11:44 America/New_York] PHP  10. php_eval() /var/www/drupal_7/includes/menu.inc:637
[06-Dec-2014 03:11:43 America/New_York] PHP Parse error:  syntax error, unexpected 'dc96a40c7a6715' (T_STRING), expecting ']' in /var/www/drupal_7/modules/php/php.module(80) : eval()'d code on line 1
[06-Dec-2014 03:11:44 America/New_York] PHP Stack trace:
[06-Dec-2014 03:11:44 America/New_York] PHP   1. {main}() /var/www/drupal_7/index.php:0
[06-Dec-2014 03:11:44 America/New_York] PHP   2. menu_execute_active_handler() /var/www/drupal_7/index.php:21
[06-Dec-2014 03:11:44 America/New_York] PHP   3. drupal_deliver_page() /var/www/drupal_7/includes/menu.inc:532
[06-Dec-2014 03:11:44 America/New_York] PHP   4. drupal_deliver_html_page() /var/www/drupal_7/includes/common.inc:2557
[06-Dec-2014 03:11:44 America/New_York] PHP   5. drupal_render_page() /var/www/drupal_7/includes/common.inc:2669
[06-Dec-2014 03:11:44 America/New_York] PHP   6. drupal_render() /var/www/drupal_7/includes/common.inc:5760
[06-Dec-2014 03:11:44 America/New_York] PHP   7. theme() /var/www/drupal_7/includes/common.inc:5898
[06-Dec-2014 03:11:44 America/New_York] PHP   8. template_process_page() /var/www/drupal_7/includes/theme.inc:1122
[06-Dec-2014 03:11:44 America/New_York] PHP   9. drupal_get_breadcrumb() /var/www/drupal_7/includes/theme.inc:2602
[06-Dec-2014 03:11:44 America/New_York] PHP  10. menu_get_active_breadcrumb() /var/www/drupal_7/includes/common.inc:259
[06-Dec-2014 03:11:44 America/New_York] PHP  11. menu_get_active_trail() /var/www/drupal_7/includes/menu.inc:2572
[06-Dec-2014 03:11:44 America/New_York] PHP  12. menu_set_active_trail() /var/www/drupal_7/includes/menu.inc:2554
[06-Dec-2014 03:11:44 America/New_York] PHP  13. menu_link_get_preferred() /var/www/drupal_7/includes/menu.inc:2385
[06-Dec-2014 03:11:44 America/New_York] PHP  14. menu_get_item() /var/www/drupal_7/includes/menu.inc:2476
[06-Dec-2014 03:11:44 America/New_York] PHP  15. _menu_translate() /var/www/drupal_7/includes/menu.inc:472
[06-Dec-2014 03:11:45 America/New_York] PHP  16. _menu_check_access() /var/www/drupal_7/includes/menu.inc:790
[06-Dec-2014 03:11:45 America/New_York] PHP  17. call_user_func_array() /var/www/drupal_7/includes/menu.inc:637
[06-Dec-2014 03:11:45 America/New_York] PHP  18. php_eval() /var/www/drupal_7/includes/menu.inc:637
[06-Dec-2014 09:41:16 America/New_York] PHP Parse error:  syntax error, unexpected 'dc96a40c7a6715' (T_STRING), expecting ']' in /var/www/drupal_7/modules/php/php.module(80) : eval()'d code on line 1
[06-Dec-2014 09:41:17 America/New_York] PHP Stack trace:
[06-Dec-2014 09:41:17 America/New_York] PHP   1. {main}() /var/www/drupal_7/index.php:0
[06-Dec-2014 09:41:17 America/New_York] PHP   2. drupal_bootstrap() /var/www/drupal_7/index.php:20
[06-Dec-2014 09:41:17 America/New_York] PHP   3. _drupal_bootstrap_full() /var/www/drupal_7/includes/bootstrap.inc:2267
[06-Dec-2014 09:41:17 America/New_York] PHP   4. menu_set_custom_theme() /var/www/drupal_7/includes/common.inc:5155
[06-Dec-2014 09:41:17 America/New_York] PHP   5. menu_get_custom_theme() /var/www/drupal_7/includes/menu.inc:1770
[06-Dec-2014 09:41:17 America/New_York] PHP   6. menu_get_item() /var/www/drupal_7/includes/menu.inc:1755
[06-Dec-2014 09:41:17 America/New_York] PHP   7. _menu_translate() /var/www/drupal_7/includes/menu.inc:472
[06-Dec-2014 09:41:17 America/New_York] PHP   8. _menu_check_access() /var/www/drupal_7/includes/menu.inc:790
[06-Dec-2014 09:41:17 America/New_York] PHP   9. call_user_func_array() /var/www/drupal_7/includes/menu.inc:637
[06-Dec-2014 09:41:17 America/New_York] PHP  10. php_eval() /var/www/drupal_7/includes/menu.inc:637
[07-Dec-2014 13:15:38 America/New_York] PHP Parse error:  syntax error, unexpected 'dc96a40c7a6715' (T_STRING), expecting ']' in /var/www/drupal_7/modules/php/php.module(80) : eval()'d code on line 1
[07-Dec-2014 13:15:38 America/New_York] PHP Stack trace:
[07-Dec-2014 13:15:38 America/New_York] PHP   1. {main}() /var/www/drupal_7/index.php:0
[07-Dec-2014 13:15:38 America/New_York] PHP   2. drupal_bootstrap() /var/www/drupal_7/index.php:20
[07-Dec-2014 13:15:38 America/New_York] PHP   3. _drupal_bootstrap_full() /var/www/drupal_7/includes/bootstrap.inc:2267
[07-Dec-2014 13:15:38 America/New_York] PHP   4. menu_set_custom_theme() /var/www/drupal_7/includes/common.inc:5155
[07-Dec-2014 13:15:38 America/New_York] PHP   5. menu_get_custom_theme() /var/www/drupal_7/includes/menu.inc:1770
[07-Dec-2014 13:15:38 America/New_York] PHP   6. menu_get_item() /var/www/drupal_7/includes/menu.inc:1755
[07-Dec-2014 13:15:38 America/New_York] PHP   7. _menu_translate() /var/www/drupal_7/includes/menu.inc:472
[07-Dec-2014 13:15:38 America/New_York] PHP   8. _menu_check_access() /var/www/drupal_7/includes/menu.inc:790
[07-Dec-2014 13:15:38 America/New_York] PHP   9. call_user_func_array() /var/www/drupal_7/includes/menu.inc:637
[07-Dec-2014 13:15:38 America/New_York] PHP  10. php_eval() /var/www/drupal_7/includes/menu.inc:637
[07-Dec-2014 22:38:39 America/New_York] PHP Parse error:  syntax error, unexpected 'dc96a40c7a6715' (T_STRING), expecting ']' in /var/www/drupal_7/modules/php/php.module(80) : eval()'d code on line 1
[07-Dec-2014 22:38:40 America/New_York] PHP Stack trace:
[07-Dec-2014 22:38:40 America/New_York] PHP   1. {main}() /var/www/drupal_7/index.php:0
[07-Dec-2014 22:38:40 America/New_York] PHP   2. menu_execute_active_handler() /var/www/drupal_7/index.php:21
[07-Dec-2014 22:38:40 America/New_York] PHP   3. drupal_deliver_page() /var/www/drupal_7/includes/menu.inc:532
[07-Dec-2014 22:38:40 America/New_York] PHP   4. drupal_deliver_html_page() /var/www/drupal_7/includes/common.inc:2557
[07-Dec-2014 22:38:40 America/New_York] PHP   5. drupal_render_page() /var/www/drupal_7/includes/common.inc:2669
[07-Dec-2014 22:38:40 America/New_York] PHP   6. drupal_render() /var/www/drupal_7/includes/common.inc:5760
[07-Dec-2014 22:38:40 America/New_York] PHP   7. theme() /var/www/drupal_7/includes/common.inc:5898
[07-Dec-2014 22:38:40 America/New_York] PHP   8. template_process_page() /var/www/drupal_7/includes/theme.inc:1122
[07-Dec-2014 22:38:40 America/New_York] PHP   9. drupal_get_breadcrumb() /var/www/drupal_7/includes/theme.inc:2602
[07-Dec-2014 22:38:40 America/New_York] PHP  10. menu_get_active_breadcrumb() /var/www/drupal_7/includes/common.inc:259
[07-Dec-2014 22:38:40 America/New_York] PHP  11. menu_get_active_trail() /var/www/drupal_7/includes/menu.inc:2572
[07-Dec-2014 22:38:40 America/New_York] PHP  12. menu_set_active_trail() /var/www/drupal_7/includes/menu.inc:2554
[07-Dec-2014 22:38:40 America/New_York] PHP  13. menu_link_get_preferred() /var/www/drupal_7/includes/menu.inc:2385
[07-Dec-2014 22:38:40 America/New_York] PHP  14. menu_get_item() /var/www/drupal_7/includes/menu.inc:2476
[07-Dec-2014 22:38:40 America/New_York] PHP  15. _menu_translate() /var/www/drupal_7/includes/menu.inc:472
[07-Dec-2014 22:38:40 America/New_York] PHP  16. _menu_check_access() /var/www/drupal_7/includes/menu.inc:790
[07-Dec-2014 22:38:40 America/New_York] PHP  17. call_user_func_array() /var/www/drupal_7/includes/menu.inc:637
[07-Dec-2014 22:38:40 America/New_York] PHP  18. php_eval() /var/www/drupal_7/includes/menu.inc:637
[08-Dec-2014 01:54:39 America/New_York] PHP Parse error:  syntax error, unexpected 'dc96a40c7a6715' (T_STRING), expecting ']' in /var/www/drupal_7/modules/php/php.module(80) : eval()'d code on line 1
[08-Dec-2014 01:54:39 America/New_York] PHP Stack trace:
[08-Dec-2014 01:54:39 America/New_York] PHP   1. {main}() /var/www/drupal_7/index.php:0
[08-Dec-2014 01:54:39 America/New_York] PHP   2. drupal_bootstrap() /var/www/drupal_7/index.php:20
[08-Dec-2014 01:54:39 America/New_York] PHP   3. _drupal_bootstrap_full() /var/www/drupal_7/includes/bootstrap.inc:2267
[08-Dec-2014 01:54:39 America/New_York] PHP   4. menu_set_custom_theme() /var/www/drupal_7/includes/common.inc:5155
[08-Dec-2014 01:54:39 America/New_York] PHP   5. menu_get_custom_theme() /var/www/drupal_7/includes/menu.inc:1770
[08-Dec-2014 01:54:39 America/New_York] PHP   6. menu_get_item() /var/www/drupal_7/includes/menu.inc:1755
[08-Dec-2014 01:54:39 America/New_York] PHP   7. _menu_translate() /var/www/drupal_7/includes/menu.inc:472
[08-Dec-2014 01:54:39 America/New_York] PHP   8. _menu_check_access() /var/www/drupal_7/includes/menu.inc:790
[08-Dec-2014 01:54:39 America/New_York] PHP   9. call_user_func_array() /var/www/drupal_7/includes/menu.inc:637
[08-Dec-2014 01:54:39 America/New_York] PHP  10. php_eval() /var/www/drupal_7/includes/menu.inc:637
[08-Dec-2014 02:03:18 America/New_York] PHP Parse error:  syntax error, unexpected 'dc96a40c7a6715' (T_STRING), expecting ']' in /var/www/drupal_7/modules/php/php.module(80) : eval()'d code on line 1
[08-Dec-2014 02:03:18 America/New_York] PHP Stack trace:
[08-Dec-2014 02:03:18 America/New_York] PHP   1. {main}() /var/www/drupal_7/index.php:0
[08-Dec-2014 02:03:18 America/New_York] PHP   2. menu_execute_active_handler() /var/www/drupal_7/index.php:21
[08-Dec-2014 02:03:18 America/New_York] PHP   3. drupal_deliver_page() /var/www/drupal_7/includes/menu.inc:532
[08-Dec-2014 02:03:18 America/New_York] PHP   4. drupal_deliver_html_page() /var/www/drupal_7/includes/common.inc:2557
[08-Dec-2014 02:03:18 America/New_York] PHP   5. drupal_render_page() /var/www/drupal_7/includes/common.inc:2669
[08-Dec-2014 02:03:18 America/New_York] PHP   6. drupal_render() /var/www/drupal_7/includes/common.inc:5760
[08-Dec-2014 02:03:18 America/New_York] PHP   7. theme() /var/www/drupal_7/includes/common.inc:5898
[08-Dec-2014 02:03:18 America/New_York] PHP   8. template_process_page() /var/www/drupal_7/includes/theme.inc:1122
[08-Dec-2014 02:03:18 America/New_York] PHP   9. drupal_get_breadcrumb() /var/www/drupal_7/includes/theme.inc:2602
[08-Dec-2014 02:03:18 America/New_York] PHP  10. menu_get_active_breadcrumb() /var/www/drupal_7/includes/common.inc:259
[08-Dec-2014 02:03:18 America/New_York] PHP  11. menu_get_active_trail() /var/www/drupal_7/includes/menu.inc:2572
[08-Dec-2014 02:03:18 America/New_York] PHP  12. menu_set_active_trail() /var/www/drupal_7/includes/menu.inc:2554
[08-Dec-2014 02:03:18 America/New_York] PHP  13. menu_link_get_preferred() /var/www/drupal_7/includes/menu.inc:2385
[08-Dec-2014 02:03:18 America/New_York] PHP  14. menu_get_item() /var/www/drupal_7/includes/menu.inc:2476
[08-Dec-2014 02:03:18 America/New_York] PHP  15. _menu_translate() /var/www/drupal_7/includes/menu.inc:472
[08-Dec-2014 02:03:18 America/New_York] PHP  16. _menu_check_access() /var/www/drupal_7/includes/menu.inc:790
[08-Dec-2014 02:03:18 America/New_York] PHP  17. call_user_func_array() /var/www/drupal_7/includes/menu.inc:637
[08-Dec-2014 02:03:18 America/New_York] PHP  18. php_eval() /var/www/drupal_7/includes/menu.inc:637
[09-Dec-2014 01:03:18 America/New_York] PHP Parse error:  syntax error, unexpected 'dc96a40c7a6715' (T_STRING), expecting ']' in /var/www/drupal_7/modules/php/php.module(80) : eval()'d code on line 1
[09-Dec-2014 01:03:20 America/New_York] PHP Stack trace:
[09-Dec-2014 01:03:20 America/New_York] PHP   1. {main}() /var/www/drupal_7/index.php:0
[09-Dec-2014 01:03:20 America/New_York] PHP   2. menu_execute_active_handler() /var/www/drupal_7/index.php:21
[09-Dec-2014 01:03:20 America/New_York] PHP   3. drupal_deliver_page() /var/www/drupal_7/includes/menu.inc:532
[09-Dec-2014 01:03:20 America/New_York] PHP   4. drupal_deliver_html_page() /var/www/drupal_7/includes/common.inc:2557
[09-Dec-2014 01:03:20 America/New_York] PHP   5. drupal_render_page() /var/www/drupal_7/includes/common.inc:2669
[09-Dec-2014 01:03:20 America/New_York] PHP   6. drupal_render() /var/www/drupal_7/includes/common.inc:5760
[09-Dec-2014 01:03:20 America/New_York] PHP   7. theme() /var/www/drupal_7/includes/common.inc:5898
[09-Dec-2014 01:03:20 America/New_York] PHP   8. template_process_page() /var/www/drupal_7/includes/theme.inc:1122
[09-Dec-2014 01:03:20 America/New_York] PHP   9. drupal_get_breadcrumb() /var/www/drupal_7/includes/theme.inc:2602
[09-Dec-2014 01:03:20 America/New_York] PHP  10. menu_get_active_breadcrumb() /var/www/drupal_7/includes/common.inc:259
[09-Dec-2014 01:03:20 America/New_York] PHP  11. menu_get_active_trail() /var/www/drupal_7/includes/menu.inc:2572
